,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2003,2,2,2,5,1,,1,2,0,2,1,7,1,4
2004,1,5,4,2,6,5,1,4,1,3,1,7,1,8
2005,1,5,2,2,3,5,1,3,1,1,1,7,1,1
2006,1,1,7,3,8,5,3,2,0,2,3,7,1,1
2007,2,4,6,3,2,2,1,2,0,1,1,7,1,4
2008,2,2,1,2,5,4,2,6,2,2,5,5,2,1
2009,1,3,4,6,1,5,1,1,0,1,1,7,1,8
2010,2,1,5,6,1,5,2,5,2,1,1,7,1,8
2011,1,1,7,3,8,5,3,2,0,1,1,7,1,4
2012,2,5,2,6,6,5,1,4,0,3,1,7,1,6
2013,2,1,4,3,4,5,2,2,0,2,,5,2,6
2014,1,1,4,4,2,5,2,3,1,1,1,1,1,9
2015,1,3,5,3,3,4,1,4,1,2,1,7,1,7
2016,1,1,3,4,7,2,3,2,0,1,1,7,1,4
2017,2,5,1,2,7,5,1,4,3,3,1,3,1,3
2018,1,1,5,3,3,,2,4,0,1,2,7,1,8
2019,1,2,6,5,1,5,1,2,0,1,4,7,1,5
2020,1,5,1,2,6,5,1,4,2,3,2,7,1,1
2021,1,1,5,5,1,,2,6,0,2,3,2,1,8
2022,2,4,5,3,4,5,1,4,0,3,1,7,1,3
2023,1,1,4,6,1,5,2,2,0,1,1,7,1,9
2024,2,1,3,2,5,5,2,4,2,1,1,7,1,6
2025,2,5,2,5,4,2,1,2,0,2,3,7,1,2
2026,2,5,3,,1,3,1,5,0,1,1,2,3,6
2027,1,3,4,4,3,5,1,3,0,2,3,3,1,2
2028,2,1,3,4,1,1,3,1,0,3,3,5,2,2
2029,2,3,5,4,1,4,1,2,0,1,1,7,1,7
2030,1,5,2,4,1,5,1,3,0,1,1,7,1,9
2031,2,5,2,3,4,2,1,2,0,2,3,5,2,1
2032,1,5,2,2,4,5,1,4,1,3,2,7,1,1
2033,2,1,3,4,1,5,2,3,1,2,5,2,1,8
2034,2,1,3,3,1,3,2,3,1,2,3,3,1,7
2035,2,1,6,3,5,5,3,2,0,1,1,7,1,4
2036,2,1,3,4,4,5,2,3,1,1,1,5,1,8
2037,1,1,4,6,1,3,2,5,3,1,1,7,1,9
2038,2,1,3,4,1,4,2,4,2,1,1,7,1,8
2039,2,4,6,3,9,5,1,1,0,1,1,7,1,1
2040,2,5,1,2,2,5,1,6,3,1,2,5,1,2
2041,1,3,3,3,3,5,1,3,0,2,3,8,1,5
2042,1,1,6,5,8,5,3,2,0,1,1,7,1,9
2043,1,1,6,5,1,5,2,3,0,1,1,7,1,6
2044,2,1,7,4,8,,3,2,0,1,1,7,1,4
2045,2,1,6,5,1,5,2,3,0,1,1,7,3,4
2046,1,5,2,3,3,5,1,1,0,2,3,5,2,3
2047,2,2,2,5,6,,1,6,0,2,1,7,1,3
2048,1,1,5,3,2,,2,5,0,1,1,3,1,5
2049,2,1,5,3,4,3,2,3,1,1,1,3,1,7
2050,2,5,2,4,6,3,1,4,1,3,1,2,1,8
2051,1,5,1,2,6,2,1,3,1,3,2,3,1,1
2052,2,1,2,3,5,5,3,5,3,2,1,7,1,4
2053,1,5,2,3,7,4,1,4,0,2,3,3,1,1
2054,2,2,3,6,1,2,1,2,0,2,3,7,1,8
2055,1,1,7,6,8,5,3,2,0,2,3,7,1,6
2056,2,5,2,3,6,,1,2,0,2,3,7,1,3
2057,1,5,2,1,,1,1,5,1,1,1,7,1,8
2058,2,1,4,4,1,4,2,2,0,1,2,7,1,9
2059,1,5,3,5,3,3,1,,0,2,3,7,1,3
2060,2,2,2,4,1,1,1,2,0,2,3,3,1,4
2061,1,1,7,4,8,5,3,2,0,1,1,7,1,8
2062,2,1,3,3,5,5,3,4,2,2,1,5,1,4
2063,1,2,5,5,1,5,1,2,0,1,1,7,1,8
2064,1,5,4,6,2,5,1,3,0,2,5,7,1,6
2065,2,1,3,4,4,4,2,4,2,2,5,7,1,6
2066,1,5,2,3,3,5,1,3,1,3,1,7,1,6
2067,1,5,1,2,2,3,1,4,1,3,1,2,3,9
2068,2,5,2,2,6,5,1,3,2,3,1,2,1,7
2069,2,5,1,1,6,3,1,3,2,3,5,1,1,1
2070,1,5,3,4,1,5,1,1,0,2,3,7,1,4
2071,2,1,6,1,5,4,3,7,1,1,1,5,2,3
2072,2,1,6,5,8,5,3,2,0,1,1,5,1,8
2073,1,5,2,3,6,4,1,,0,,,7,1,7
2074,1,5,3,4,1,5,1,4,0,2,2,7,1,3
2075,2,1,2,4,1,3,2,2,0,2,3,3,1,5
2076,1,5,2,5,1,5,1,2,0,2,3,5,1,5
2077,1,5,4,2,3,2,1,6,0,3,1,5,2,1
2078,1,5,1,1,6,4,1,3,0,3,1,1,1,1
2079,1,5,2,3,6,2,1,4,1,2,1,7,1,1
2080,2,1,3,5,1,5,2,7,5,1,5,7,1,8
2081,2,3,3,3,9,5,1,3,2,3,1,5,2,1
2082,1,5,1,2,3,5,1,4,1,3,1,7,1,1
2083,1,5,2,3,6,5,1,5,0,3,1,5,2,7
2084,1,2,3,4,4,5,1,2,0,2,2,5,1,6
2085,1,5,2,3,1,5,1,3,0,3,1,5,1,4
2086,2,1,5,3,9,5,2,3,1,2,5,5,1,7
2087,1,1,4,5,3,5,1,4,2,1,1,7,1,7
2088,2,5,1,2,6,2,1,5,2,3,,2,3,1
2089,1,5,3,3,3,,1,1,0,1,1,7,,2
2090,1,1,3,4,1,3,2,3,0,1,1,1,1,6
2091,2,1,4,4,5,5,3,4,2,1,1,7,1,6
2092,2,5,3,3,4,2,1,2,1,2,3,7,1,2
2093,1,5,4,6,1,5,1,1,0,2,3,7,1,6
2094,2,1,5,4,1,5,2,2,0,1,1,7,1,9
2095,2,1,3,4,1,5,2,4,2,1,1,5,1,8
2096,2,2,3,3,3,5,2,2,0,1,1,8,1,8
2097,1,1,6,4,,5,2,2,0,1,1,7,1,5
2098,2,5,1,2,2,2,1,3,1,3,1,7,1,1
2099,1,4,7,1,8,,1,1,0,1,1,5,,2
2100,2,3,4,6,1,2,1,1,0,1,1,7,1,6
2101,2,1,6,3,5,5,3,2,0,1,4,7,1,9
2102,2,1,7,4,5,5,3,2,0,1,1,2,3,9
2103,2,1,4,3,5,5,3,4,1,1,1,7,1,7
2104,2,1,6,4,4,5,2,2,0,1,1,7,1,7
2105,2,5,2,3,6,5,1,,0,3,2,7,,1
2106,1,1,6,,8,,3,2,0,2,,1,1,3
2107,2,1,4,4,4,5,2,2,0,1,2,3,1,8
2108,1,1,5,3,1,,2,3,1,1,1,7,1,9
2109,2,5,2,5,1,5,1,4,0,3,1,7,1,5
2110,2,4,7,4,1,5,1,,0,1,1,7,1,1
2111,1,5,1,1,6,4,1,5,1,3,1,5,2,1
2112,1,4,7,5,8,5,1,1,0,1,1,7,1,8
2113,1,1,5,5,1,5,2,2,0,1,1,7,,9
2114,2,5,1,2,9,5,1,9,6,3,1,7,1,7
2115,2,1,3,4,2,1,2,3,1,2,3,7,1,5
2116,1,5,2,4,6,5,1,3,0,3,3,7,1,1
2117,1,1,6,6,1,,2,3,0,1,1,7,1,8
2118,1,5,1,,6,4,1,4,2,3,,6,3,1
2119,1,1,4,3,3,5,2,4,2,2,1,7,1,6
2120,2,5,2,4,6,5,1,3,0,3,,5,1,1
2121,1,5,3,5,1,2,1,8,2,3,1,2,1,7
2122,2,1,5,4,1,5,3,2,0,1,5,7,1,9
2123,2,5,2,4,2,,1,4,0,3,1,7,1,2
2124,1,1,4,6,1,5,2,4,0,1,1,3,1,8
2125,1,3,3,4,2,5,1,1,0,2,1,7,1,7
2126,2,1,5,6,5,2,3,2,0,2,3,7,1,8
2127,2,1,3,3,5,3,3,3,1,2,3,5,1,4
2128,1,1,4,3,3,2,2,5,3,2,1,5,2,6
2129,2,1,5,3,,5,2,2,0,2,3,5,1,9
2130,2,1,5,6,4,5,2,2,0,2,3,7,1,8
2131,1,1,3,4,1,4,2,2,0,2,,7,1,4
2132,2,,4,2,2,5,3,3,2,2,3,7,1,1
2133,1,5,2,4,6,,1,1,0,2,3,8,1,4
2134,1,5,2,4,3,2,1,1,0,2,1,7,1,3
2135,1,1,3,4,3,5,2,3,1,1,1,7,1,8
2136,1,1,7,4,8,5,3,2,0,1,1,7,1,6
2137,1,1,3,5,7,,2,3,1,1,1,3,1,5
2138,1,2,4,6,1,,1,2,0,2,3,7,1,8
2139,1,1,4,4,3,3,2,2,0,2,3,7,1,8
2140,2,5,3,5,1,1,1,1,0,2,3,8,1,4
2141,1,1,7,5,8,5,3,2,0,1,1,7,,9
2142,1,5,2,4,1,,1,5,2,2,,5,1,7
2143,2,1,5,4,5,5,3,1,0,1,1,7,1,7
2144,2,1,3,4,3,,2,5,0,2,1,7,1,8
2145,1,3,4,6,8,5,1,1,0,1,1,7,1,7
2146,2,5,2,4,6,5,1,3,0,3,1,7,1,6
2147,1,1,4,3,1,5,3,4,1,3,1,7,1,4
2148,1,5,4,4,9,5,1,,0,,,7,1,1
2149,2,1,3,5,4,,2,2,0,2,3,3,1,8
2150,1,5,2,6,1,,1,2,0,2,3,7,1,5
2151,2,1,6,3,5,5,2,4,0,1,1,2,3,1
2152,2,1,4,4,2,5,2,2,0,1,2,7,1,9
2153,1,5,2,3,7,2,1,1,0,,5,3,1,2
2154,1,5,3,6,1,3,1,1,0,2,3,7,1,8
2155,2,5,1,2,6,5,1,3,1,3,1,3,1,1
2156,2,5,1,2,6,5,1,,0,3,1,7,,1
2157,2,5,1,1,6,5,1,4,2,3,1,7,1,1
2158,2,1,4,4,1,5,2,4,2,1,1,7,1,7
2159,1,5,2,3,1,5,1,1,0,2,1,7,1,7
2160,1,1,5,5,3,5,2,,0,1,1,7,1,5
2161,2,5,3,4,9,,1,1,0,2,3,7,1,3
2162,1,3,2,4,4,5,1,4,0,3,1,7,1,9
2163,2,5,2,3,4,5,1,6,2,3,3,3,1,2
2164,2,1,3,4,1,5,2,3,1,1,1,7,1,8
2165,1,1,3,4,7,2,2,2,0,2,3,7,1,5
2166,1,1,3,4,1,2,2,2,0,2,1,7,1,9
2167,1,5,1,1,9,,1,4,2,2,1,3,1,7
2168,2,2,3,3,4,4,1,3,1,2,5,7,1,4
2169,2,1,6,4,2,5,2,3,0,1,1,7,1,9
2170,2,1,3,5,6,5,3,4,2,1,1,7,1,6
2171,1,1,7,3,8,5,3,2,0,1,1,7,1,6
2172,2,2,2,4,6,3,1,5,0,2,4,7,1,1
2173,2,2,3,3,4,2,1,2,0,2,3,3,1,2
2174,1,1,4,5,1,5,2,2,0,1,1,7,1,8
2175,2,5,2,3,4,5,1,3,0,2,3,3,1,1
2176,2,5,2,5,6,2,1,1,0,2,3,3,1,8
2177,2,2,1,2,5,,2,,1,2,3,3,1,1
2178,1,5,3,4,7,4,1,1,0,1,1,7,1,7
2179,2,5,1,1,6,5,1,3,2,3,1,3,1,1
2180,2,4,7,3,8,5,1,1,0,2,3,5,1,6
2181,1,5,3,3,1,1,1,2,0,2,3,5,1,2
2182,1,5,3,5,9,,1,3,0,2,1,7,1,1
2183,2,1,5,5,5,1,3,3,0,1,1,7,1,9
2184,1,5,2,3,3,5,1,4,1,3,1,7,1,9
2185,1,5,1,2,6,5,1,5,2,3,1,7,1,1
2186,2,5,2,2,6,5,1,4,3,2,3,3,1,3
2187,1,3,3,4,1,2,1,1,0,2,2,7,1,7
2188,2,1,3,5,7,2,2,4,1,1,1,7,1,4
2189,1,5,2,3,9,5,1,3,0,3,3,7,,2
2190,2,5,3,5,4,1,1,2,0,2,1,5,2,9
2191,2,1,4,6,1,3,2,2,0,1,1,7,1,9
2192,1,,4,4,4,5,3,1,0,2,3,7,1,2
2193,2,,1,2,6,5,1,3,0,3,1,7,1,1
2194,1,5,3,3,3,5,1,2,0,3,1,5,2,4
2195,2,5,1,2,6,2,1,,0,3,3,3,1,1
2196,2,5,2,3,1,5,1,3,0,3,1,7,1,4
2197,2,1,5,4,1,4,2,5,1,1,1,7,1,8
2198,1,2,1,2,3,2,2,2,0,1,2,6,1,9
2199,2,1,6,4,4,5,2,2,0,1,1,7,1,8
2200,1,1,4,5,2,5,2,3,1,2,1,7,1,6
2201,2,5,3,4,,,1,1,0,2,3,7,1,2
2202,2,5,1,3,6,5,1,6,4,3,1,5,2,1
2203,2,5,1,1,6,5,1,3,2,3,1,2,1,1
2204,1,4,7,2,8,,1,,0,,,,,3
2205,2,5,4,3,4,5,1,1,0,2,3,7,1,4
2206,2,1,4,6,1,3,2,2,0,1,1,7,1,8
2207,2,1,5,6,1,5,2,4,1,1,1,7,1,9
2208,2,1,5,4,4,5,2,3,1,1,1,7,1,9
2209,1,5,5,5,1,3,1,1,0,2,3,7,1,7
2210,2,5,1,2,6,5,1,4,1,3,1,5,1,1
2211,2,1,5,3,8,5,3,3,0,1,1,7,1,8
2212,2,4,7,3,8,5,1,2,0,2,3,7,1,1
2213,1,1,4,6,1,5,2,4,1,2,2,7,1,6
2214,2,1,6,4,4,5,2,2,0,1,1,7,1,9
2215,1,5,1,2,1,5,1,3,1,3,1,7,1,1
2216,2,5,2,3,4,1,1,3,0,2,,7,1,2
2217,1,5,4,6,4,4,1,1,0,2,3,7,1,4
2218,2,2,2,4,2,4,1,5,1,3,1,7,1,1
2219,2,5,2,4,4,2,1,2,0,2,3,7,1,1
2220,2,1,4,4,4,4,3,4,2,1,1,2,3,7
2221,2,1,7,5,8,5,3,2,0,1,1,7,1,8
2222,1,5,1,2,6,4,1,4,2,3,1,5,1,1
2223,2,1,5,4,1,5,3,2,0,1,2,7,1,6
2224,2,5,2,4,1,5,1,1,0,2,3,3,1,3
2225,2,1,4,5,1,2,2,2,0,1,1,7,1,8
2226,1,5,1,2,9,5,1,2,1,2,3,3,1,1
2227,1,1,4,4,1,5,2,6,1,1,1,7,1,4
2228,2,5,2,4,6,5,1,1,0,2,3,7,1,1
2229,1,1,7,4,8,,3,2,0,1,,7,2,5
2230,2,1,4,6,5,5,3,4,2,1,1,7,1,7
2231,1,5,1,2,6,3,1,5,2,3,1,2,3,1
2232,1,1,3,5,1,5,2,2,0,2,1,7,1,5
2233,2,5,2,6,4,,1,3,0,2,3,5,2,1
2234,2,1,7,6,8,,3,3,0,1,1,7,1,6
2235,1,5,1,1,6,3,1,3,1,3,1,3,,1
2236,2,1,5,6,1,1,2,3,1,1,1,7,1,9
2237,1,2,3,4,1,5,2,2,0,1,2,7,1,8
2238,1,1,5,5,7,2,2,2,0,1,,3,1,8
2239,2,5,4,5,1,5,1,1,0,1,1,7,1,8
2240,2,5,2,4,6,5,1,3,0,2,1,7,1,6
2241,2,5,3,4,4,3,1,2,0,2,3,1,1,2
2242,2,5,5,4,4,4,1,1,0,2,,,1,4
2243,1,5,2,2,6,2,1,4,1,3,1,3,1,8
2244,1,1,5,5,3,4,2,4,2,1,1,2,1,6
2245,2,1,5,4,5,5,3,3,1,1,1,7,1,8
2246,1,5,2,4,4,5,1,4,0,2,1,7,1,7
2247,2,1,4,4,4,5,2,2,0,2,3,7,1,6
2248,2,1,5,4,1,5,2,,0,1,1,7,1,9
2249,2,3,3,4,1,5,1,4,3,2,2,7,1,5
2250,1,5,2,5,9,5,1,3,0,3,,2,1,9
2251,2,5,3,5,2,2,1,1,0,2,5,7,1,8
2252,2,1,4,4,5,2,3,5,2,1,1,5,1,6
2253,2,1,2,4,6,2,3,3,0,2,3,2,1,2
2254,1,3,3,4,3,5,1,2,1,1,1,7,1,6
2255,1,3,5,5,9,4,1,1,0,2,,7,1,1
2256,1,5,3,3,2,2,1,1,0,1,1,3,1,5
2257,2,5,2,3,4,5,1,,0,2,3,3,1,3
2258,1,1,6,6,1,5,2,2,0,1,1,7,1,9
2259,1,1,3,5,1,4,2,3,1,2,3,7,3,7
2260,1,1,3,3,3,2,2,4,2,2,1,5,2,5
2261,2,1,6,4,8,5,3,2,0,1,2,7,1,7
2262,2,5,2,4,1,5,1,3,0,2,1,7,1,1
2263,1,5,3,6,1,5,1,1,0,3,1,7,1,5
2264,2,5,2,3,4,5,1,5,1,3,1,3,1,2
2265,1,5,3,5,1,5,1,1,0,2,3,3,1,5
2266,2,1,5,4,1,2,2,3,0,1,1,7,1,8
2267,2,4,7,3,8,5,1,1,0,1,1,7,1,4
2268,2,3,4,5,1,5,1,2,0,2,,7,1,8
2269,2,1,3,4,1,5,2,2,0,1,1,7,1,9
2270,1,1,7,3,8,5,3,2,0,1,1,7,1,3
2271,2,3,3,5,,,1,2,1,2,2,7,1,4
2272,1,5,3,5,1,3,1,3,0,2,1,7,1,3
2273,2,4,6,5,1,5,1,1,0,1,2,7,1,9
2274,2,2,3,3,4,2,1,3,1,2,3,1,1,4
2275,2,5,2,2,2,4,1,7,3,3,1,5,2,1
2276,2,5,2,4,6,4,1,,0,2,3,2,1,1
2277,2,5,1,1,6,5,1,4,2,3,1,7,1,1
2278,2,1,4,3,4,,2,5,1,2,1,5,2,7
2279,1,5,2,2,9,,1,5,0,3,1,5,1,1
2280,1,2,3,5,1,5,1,2,0,2,3,7,1,8
2281,2,3,6,5,1,5,1,1,0,1,1,5,1,7
2282,2,2,2,2,2,5,1,4,0,3,1,5,1,2
2283,1,5,3,4,3,5,1,4,0,3,1,7,1,9
2284,2,5,2,4,6,2,1,2,2,2,5,7,1,1
2285,2,5,2,2,2,5,1,6,0,2,1,5,1,1
2286,2,3,4,6,7,,1,1,0,1,2,7,1,7
2287,1,5,2,3,1,5,1,5,1,3,1,1,1,3
2288,1,1,3,5,2,3,2,2,0,1,1,7,1,8
2289,1,3,5,3,3,5,1,2,0,3,1,3,1,5
2290,1,1,7,5,8,5,3,2,0,1,1,2,3,9
2291,1,5,2,2,6,2,1,,0,,,,2,2
2292,1,1,3,4,6,4,2,3,1,2,3,2,1,2
2293,2,5,3,5,1,2,1,1,0,2,1,7,1,5
2294,1,1,6,4,8,5,3,2,0,1,1,7,1,6
2295,2,3,4,3,9,5,1,2,1,3,3,3,1,1
2296,2,2,2,3,9,,1,4,0,3,1,3,1,2
2297,2,1,3,4,1,5,2,2,0,1,1,1,1,4
2298,1,1,7,6,8,5,3,2,0,1,1,7,1,8
2299,1,1,3,4,1,5,2,2,0,2,3,7,1,8
2300,1,1,3,4,4,,3,6,3,3,1,7,1,5
2301,2,5,2,3,9,5,1,3,1,3,1,5,,1
2302,2,1,4,3,5,4,3,5,3,1,1,8,2,6
2303,1,1,4,4,1,5,2,3,1,1,1,7,1,8
2304,2,5,3,4,4,5,1,3,2,2,3,3,1,4
2305,2,3,6,4,4,5,1,2,0,1,2,7,1,2
2306,2,1,5,4,1,4,2,2,0,2,3,7,1,8
2307,1,3,4,,3,5,1,1,0,2,3,5,1,4
2308,1,3,5,6,1,5,1,1,0,2,3,7,1,7
2309,2,5,4,6,6,5,1,2,0,2,1,7,1,1
2310,1,1,5,5,1,5,2,5,2,2,1,7,1,8
2311,1,5,2,4,6,5,1,5,0,3,1,7,1,9
2312,2,3,4,4,9,,1,1,0,1,1,7,,2
2313,1,5,2,4,6,5,1,5,2,3,1,7,1,7
2314,1,5,3,3,6,4,1,3,0,2,3,7,1,2
2315,2,1,2,4,2,2,2,3,1,2,3,7,1,2
2316,2,5,3,3,4,5,1,4,0,3,1,5,2,4
2317,1,5,1,3,3,2,1,5,3,1,3,5,2,1
2318,2,5,2,4,6,3,1,4,0,3,1,7,1,9
2319,1,2,4,5,1,4,1,2,0,2,3,,1,6
2320,2,1,4,4,6,4,3,4,2,1,1,8,1,7
2321,2,1,4,3,4,5,2,3,0,1,1,7,1,8
2322,1,1,7,3,8,5,3,2,0,1,,5,1,6
2323,1,5,2,4,1,4,1,2,0,2,3,7,1,3
2324,1,5,2,4,3,5,1,3,0,3,1,7,1,9
2325,1,5,3,4,6,5,1,1,0,2,3,2,1,1
2326,2,1,2,5,1,3,2,2,0,2,3,7,1,4
2327,2,5,3,5,1,5,1,2,0,1,1,5,1,6
2328,1,1,4,5,1,5,2,4,1,1,1,7,1,9
2329,2,5,4,5,4,5,1,5,2,2,1,5,2,6
2330,2,5,2,3,6,5,1,3,1,3,2,7,1,6
2331,2,5,2,2,6,5,1,4,0,3,1,7,1,9
2332,1,1,4,2,3,3,2,5,3,2,3,5,2,1
2333,1,5,2,4,6,5,1,6,3,3,1,7,1,1
2334,2,5,2,4,2,2,1,5,0,2,3,7,1,1
2335,1,1,5,6,2,5,2,2,0,1,1,7,1,8
2336,2,3,4,5,1,5,1,2,0,1,1,7,1,8
2337,1,5,2,4,2,5,1,4,0,3,1,5,1,7
2338,2,1,3,3,1,4,2,3,1,2,3,7,1,9
2339,1,5,3,6,1,4,1,1,0,2,2,7,1,9
2340,1,5,2,4,7,2,1,1,0,2,3,7,1,1
2341,2,1,5,4,2,5,3,2,0,1,1,3,1,6
2342,2,5,1,2,6,3,1,5,3,3,3,2,3,1
2343,1,5,2,3,7,2,1,,0,,,3,,2
2344,1,1,7,6,1,5,3,2,0,1,1,7,1,8
2345,1,1,6,5,1,5,2,2,0,1,1,7,1,9
2346,1,1,3,6,7,2,3,4,2,2,1,7,1,7
2347,2,2,2,4,6,2,1,2,0,2,3,7,1,1
2348,2,5,2,4,6,2,1,5,2,3,1,7,1,1
2349,1,1,4,5,4,4,2,2,0,2,1,7,1,6
2350,1,4,7,3,8,5,1,1,0,1,1,7,1,5
2351,2,5,7,3,8,,1,2,0,3,1,7,1,3
2352,1,2,4,6,1,2,2,2,0,2,1,7,1,7
2353,1,5,3,4,6,5,1,3,0,3,1,7,1,9
2354,1,5,1,2,6,4,1,6,1,3,1,7,1,1
2355,2,3,5,1,3,5,1,3,0,1,2,5,2,4
2356,1,2,3,6,6,1,1,2,0,2,3,7,1,7
2357,2,5,2,3,2,4,1,4,0,2,5,7,1,6
2358,2,1,4,4,3,3,2,5,2,1,1,7,1,7
2359,2,1,3,3,5,,3,3,1,1,1,7,1,7
2360,1,1,5,4,9,5,3,3,1,1,1,7,1,4
2361,1,5,1,1,6,,1,4,2,3,2,7,1,1
2362,1,5,1,2,6,5,1,4,2,3,1,7,1,1
2363,2,1,3,6,1,2,2,2,0,1,2,7,1,9
2364,2,1,7,3,5,,3,2,0,,4,7,1,2
2365,2,2,3,6,1,3,3,2,0,1,1,3,1,9
2366,1,5,3,3,4,5,1,1,0,2,3,7,1,5
2367,1,1,6,6,8,2,3,2,0,1,1,7,1,9
2368,2,5,2,4,1,,1,4,1,3,1,5,2,3
2369,2,3,5,3,1,5,1,1,0,1,1,7,1,6
2370,1,5,2,4,1,,1,7,0,2,2,7,1,4
2371,1,5,6,5,8,5,1,,0,2,3,7,1,6
2372,2,4,4,4,4,,1,,0,1,1,7,1,7
2373,1,1,3,6,1,5,2,2,0,1,1,7,1,9
2374,2,5,1,2,6,,1,3,1,3,1,7,1,1
2375,1,1,6,5,1,5,3,2,0,1,1,7,1,8
2376,2,5,2,4,6,,1,4,0,2,3,7,1,1
2377,2,1,2,4,1,2,2,2,0,2,3,7,1,6
2378,2,1,7,4,8,5,3,2,0,1,1,7,1,6
2379,2,1,7,4,8,5,3,3,0,1,1,7,1,9
2380,1,5,1,2,6,5,1,4,1,3,1,3,1,1
2381,1,5,3,5,1,5,1,,0,1,2,7,1,7
2382,2,5,2,3,1,3,1,6,0,2,3,6,1,1
2383,2,2,3,6,1,2,1,2,0,2,3,7,1,8
2384,1,5,1,2,6,,1,3,2,3,1,3,1,1
2385,1,,1,2,6,3,1,5,3,3,1,3,1,1
2386,2,4,7,,8,,1,,0,1,1,3,1,8
2387,2,1,7,5,5,5,3,2,0,1,1,7,1,8
2388,1,5,1,2,4,5,1,7,4,3,1,2,1,7
2389,1,1,4,6,1,5,2,5,2,1,1,7,1,9
2390,2,3,6,3,4,5,1,1,0,2,1,7,1,2
2391,2,5,1,2,6,3,1,4,2,3,1,3,1,1
2392,2,1,4,4,5,5,2,4,0,1,1,7,1,7
2393,1,1,4,4,1,5,2,4,1,1,1,5,2,7
2394,2,1,5,3,5,5,3,2,0,2,5,1,1,7
2395,2,3,4,5,1,5,1,1,0,2,3,7,,4
2396,2,1,4,5,1,5,2,4,2,1,1,7,1,8
2397,1,5,2,4,6,2,1,7,2,3,1,6,3,2
2398,2,1,6,6,1,,2,3,0,1,1,7,1,8
2399,2,1,7,4,5,,3,2,0,1,,7,1,6
2400,2,2,3,5,1,1,1,2,0,2,1,7,1,7
2401,1,5,4,3,7,2,1,1,0,,5,7,,2
2402,2,1,6,4,1,,2,2,0,1,1,7,1,8
2403,1,3,3,3,4,5,1,4,1,3,,5,2,2
2404,1,,3,4,4,2,1,1,0,2,3,7,1,3
2405,1,5,1,2,6,5,1,3,1,3,3,5,2,1
2406,2,1,6,3,5,4,3,1,0,1,1,7,1,8
2407,2,5,4,4,1,5,1,1,0,2,3,7,1,7
2408,1,5,2,3,6,5,1,4,0,1,1,7,1,1
2409,1,5,2,3,6,4,1,4,1,3,1,5,1,1
2410,2,1,6,6,8,5,2,2,0,1,1,7,1,8
2411,2,1,4,4,5,5,3,3,1,1,1,7,1,5
2412,2,,1,2,6,2,3,5,3,3,1,7,1,1
2413,2,1,4,4,1,5,2,4,1,1,1,7,1,7
2414,2,5,2,3,1,5,1,5,2,1,,5,1,3
2415,1,5,1,2,6,5,1,4,2,3,1,7,1,1
2416,2,1,4,5,1,5,2,3,1,1,1,7,1,9
2417,2,3,4,4,4,5,1,,0,2,3,5,1,6
2418,1,3,4,4,1,5,1,1,1,2,1,7,1,6
2419,1,5,3,4,1,4,1,1,0,2,3,3,1,6
2420,1,1,3,4,4,5,2,2,0,2,1,7,1,5
2421,2,3,5,6,1,5,1,1,1,2,1,1,1,8
2422,1,5,2,3,6,5,1,3,0,3,1,7,1,9
2423,1,,4,5,1,5,1,4,2,1,1,2,1,8
2424,1,1,6,5,8,3,3,3,0,1,1,3,1,8
2425,1,1,6,3,4,3,2,3,0,2,2,7,1,7
2426,2,5,2,4,6,5,1,3,0,3,1,3,2,8
2427,1,1,3,3,3,,2,3,1,2,3,7,1,2
2428,2,1,6,4,5,5,3,4,0,1,1,7,1,6
2429,1,5,3,4,4,1,1,1,0,2,3,7,1,3
2430,2,1,4,5,1,4,2,4,2,1,,2,1,9
2431,1,1,7,2,8,5,3,2,0,1,1,7,1,2
2432,1,1,3,6,1,4,2,3,1,1,1,7,1,8
2433,2,5,1,2,6,2,1,5,3,3,1,7,1,1
2434,1,5,3,6,1,2,1,,0,2,3,7,1,6
2435,2,1,3,5,2,4,2,2,0,2,5,7,1,7
2436,2,5,7,6,1,5,1,,0,,,7,1,4
2437,2,1,6,5,5,1,3,2,0,1,1,7,1,9
2438,2,2,3,3,5,5,3,3,1,3,1,4,3,3
2439,2,5,1,2,6,5,1,3,1,3,1,2,1,1
2440,2,1,2,3,5,2,2,2,0,2,3,7,1,5
2441,2,4,7,4,8,5,1,2,0,1,1,7,1,2
2442,2,1,3,3,5,3,3,4,2,2,1,7,1,3
2443,2,1,4,6,1,5,2,4,2,1,1,3,,8
2444,1,1,2,3,7,,2,2,0,2,3,3,1,3
2445,1,5,2,4,9,2,1,,0,3,5,1,3,1
2446,2,5,1,1,6,1,1,,0,3,1,7,1,1
2447,1,5,4,5,1,5,1,1,0,2,2,3,1,7
2448,2,1,5,5,5,3,3,2,0,1,1,7,1,9
2449,1,3,3,4,1,3,1,1,0,2,1,7,1,6
2450,1,5,6,4,8,5,1,2,0,3,1,7,1,2
2451,2,1,3,6,1,2,3,2,0,2,3,5,1,6
2452,2,1,4,3,1,4,2,4,2,1,1,8,1,8
2453,2,1,4,4,2,5,2,8,4,2,1,7,1,9
2454,2,3,3,3,1,5,1,5,4,3,1,3,1,9
2455,1,5,2,4,6,5,1,,0,1,1,7,1,7
2456,2,3,3,3,2,,1,1,0,2,3,5,2,3
2457,2,2,3,4,1,5,3,,0,1,4,7,1,4
